album,album_0,album_1,album_2,album_3,album_4,album_5,album_6
Sài Gòn Tháng Mấy? (Single),0.0048858593,-0.00041844006,0.0030669025,0.004310464,0.0065450273,-0.0014911682,0.015104416
Sài Gòn Thứ Bảy (EP),-0.023486441,0.014106649,-0.031699855,0.025923412,-0.06808312,0.01973419,-0.052431922
Sài Gòn Đẹp Lắm (Single),0.007928702,0.006926512,-0.02858299,0.017895319,-0.021854753,-0.022651777,0.0039760373
"Sài Gòn, Sài Gòn (Top Hits 64)",0.04669509,-0.04524044,0.049656674,-0.026788082,0.039271213,-0.04197862,0.014823392
Sóng,0.025917605,0.009394434,0.003246365,0.009916008,0.025599618,-0.03201496,0.0069754645
Sông Nước Miền Tây,-0.027777005,-0.01521658,-0.027648285,0.009376249,-0.030090988,-0.00744142,-0.027097572
Sơmi Trắng  (Single),0.021411,-0.007837127,0.029119749,0.017335558,-0.0004440885,-0.026059518,-0.00054499897
Sơn Tuyền & Anh Quân Bolero,-0.011745548,-0.0022962443,0.026518311,-0.02265669,0.041128606,-0.029171508,0.049176108
Sương Lạnh Chiều Đông,-0.023398915,-0.030820837,-0.03527044,-0.0035463586,-0.03529393,0.026059961,-0.024593683
Sương Lạnh Chiều Đông (Vol 1),0.015035672,-0.017404526,-0.03906025,0.015154886,-0.034534294,-0.008441632,-0.08967463
Sấp Mặt Luôn (Tấm Cấm Chuyện Huỳnh Lập Kể OST) (Single),0.005833329,-0.024816161,0.02139941,0.008740501,-0.056640755,-0.0142535465,-0.009827967
Sầu Lẻ Bóng 2,0.022161331,-0.033213697,0.056259483,-0.016567927,0.01221332,-0.01672789,0.040072065
Sầu Tím Lục Bình (Single),0.015063554,0.02098665,0.03637615,-0.021742156,0.03127538,-0.01730535,0.06750002
Sầu Vương (Single),-0.0031465322,-0.00407414,-0.015399915,-0.0043340023,-0.026913822,-0.017310655,-0.005130767
Sắp Vào Đông (Single),0.0059256717,0.017998058,0.01084895,-0.029352646,-0.026971769,-0.004959931,-0.00057219807
Sẽ Có Lúc Anh Hát Cho Em (Single),0.021025296,-0.0038613006,-0.036204778,-0.036747035,-0.0026489273,0.018979542,-0.04774823
Sẽ Có Người Thay Anh ( Thanh Xuân Lớp A1 OST),-0.022556685,0.0032193675,0.017210707,0.023844656,-0.021662304,0.01571859,0.018686578
Sẽ Có Người Thay Thế (Single),0.013324861,0.007772621,-0.018352607,0.015274788,-0.014306823,-0.026035707,-0.02122869
Sẽ Hứa Đi Cùng Nhau (Single),-0.0019376085,-0.02138356,0.013774392,0.016699102,-0.01769473,0.0039987774,0.04730026
Sẽ Là Những Kỉ Niệm (Single),0.012439863,0.007884325,0.003674271,-0.0025810376,0.015864572,-0.0144861415,-0.013986656
Sẽ Thôi Mong Chờ (Single),0.0052855946,0.009714538,0.014731553,-0.023230756,0.025869042,-0.022766376,0.05986778
Sến 3,0.014677937,-0.0020642139,0.016285883,0.0004917943,-5.2016974e-05,-0.037723713,0.014737904
Sến Bay 2,0.030172627,0.012670228,-0.005730211,-0.0051882523,0.026497686,-0.046533447,0.046565972
Sến Nhảy 6,0.003073138,0.016548555,0.03262357,-0.015539172,0.022437766,-0.018629286,0.013716221
Sợ Cô Ta (Single),-0.0012524038,0.0064833863,-0.07452625,0.0057269186,-0.02100939,0.032512378,-0.09175059
Sợ Gì Cô Đơn (Single),0.007022828,-0.002237682,-0.014965514,-0.040081806,-0.016395576,0.011615684,-0.046616882
Sự Lựa Chọn Của Em (Single),-0.010691059,0.006100127,0.007412745,-0.0026137754,0.022576004,0.0023754253,0.014214603
Sự Thật Em Biết (Single),0.010533183,0.014618568,0.025997877,-0.012983052,-0.024860574,-0.014480067,-0.012154126
Sự Tích Con Muỗi,-0.021555088,0.07004888,0.008710629,0.009219515,-0.011366023,-0.017138934,0.055592157
Ta Chưa Từng Đậm Sâu (Single),0.017664095,-0.014558,-0.063166335,-0.03977386,0.040043622,-0.000117002426,-0.07871447
Ta Chợt Xa (Single),0.0037278638,-0.008017678,0.00035160856,-0.011321975,0.042136885,-0.01830953,0.07397263
Ta Còn Thuộc Về Nhau (Single),-0.011548898,0.0205688,0.032111872,-0.0073389127,-0.00064468646,0.013607186,0.06900939
Ta Có Hẹn Với Tháng Năm (Single),0.020081166,0.017466566,-0.0015244599,-0.017191935,0.027474856,-0.021741915,-0.022086684
Ta Cảm Ơn (Single),0.00505666,0.007884149,0.010065308,-0.004602164,0.01638056,-0.019673835,-0.020113638
Ta Là Ai Của Đời Nhau (Single),0.012751779,0.055886112,0.012917412,0.0013443809,0.024016874,-0.015470376,-0.0033811957
Ta Phụ Nhau Rồi (Single),0.02852487,0.050959706,0.02221397,-0.049604524,-0.02322746,-0.052366965,0.0448377
Ta Sẽ Quay Lại Thôi (Single),0.003974183,0.014118886,-0.022012139,-0.033660658,0.0070959106,-0.0021031057,-0.042406887
Ta Sẽ Đi Cùng Nhau (Single),0.0028243125,0.02290653,0.020693284,0.006639329,0.019986568,-0.029836193,0.012930597
Ta Thế Nào (Single),0.015501507,0.0010985162,0.010867561,-0.024947312,0.02078688,0.0020001556,-0.025155727
Take My Hand (Single),0.0111263655,0.021761796,0.02482209,0.00079788343,0.0075836466,0.007794863,0.04142522
Talk To Me (Có Nên Dừng Lại?) (Single),-0.025509909,0.020338943,0.022477439,0.0183227,-0.016554177,-0.0009086464,0.035397246
Tam Cang Ngũ Thường (Single),0.012520206,-0.010478312,-0.009279212,-0.020795355,-0.016246246,-0.020506525,-0.029018845
"Tam Giác, Vuông, Tròn? (Single)",-0.013974985,0.014180014,0.034614876,0.03195951,0.011258388,-0.045685697,0.04700432
Tan (Single),0.025831947,-0.01545907,-0.037559237,0.0043756217,-0.0072332867,-0.026647145,-0.060850322
Tan Trong Mưa Bay (Single),-0.0012993664,0.008760768,0.009748014,0.03039875,0.018982131,-0.0015285105,0.07286149
Tan Trong Vô Vọng (Single),-0.0086185355,0.015031034,0.025522143,0.023529073,0.036901712,-0.01965097,0.027606875
Tan Vỡ (Single),0.0055354843,-0.0212306,-0.030266201,-0.022638032,-0.015048176,0.011953723,-0.033116125
Tao Không Xa Mày OST,0.031395234,0.007910673,0.0014915183,0.02375171,-0.011382452,0.026957024,-0.016367648
Thanh Xuân (Single),-0.00073729304,-0.0052570775,-0.0033502206,0.044982918,0.024568332,0.028639624,-0.0042569055
Thanh Xuân Của Anh Viết Tắt Là Em OST,0.01442712,0.020279706,-0.063287474,0.0076324656,-0.029265935,0.024333723,-0.055854104
Thanh Xuân Của Chúng Ta (Single),-0.014334632,-0.0112635465,0.008446006,0.029372662,-0.010078214,-0.02529158,0.024397392
Thanh Xuân Ký OST,0.023607451,-0.00093679054,0.016909836,-0.022142978,0.014088785,0.003420556,-0.011119738
Thanh Xuân Trong Em (Single),-0.013708828,-0.017645916,0.04539678,0.05204308,0.010311551,0.0017412647,0.041271962
Thanh Xuân Tìm Lại (Single),-0.010075112,-0.005837041,0.025337005,0.014825883,0.040596377,-0.020014357,0.06607462
Thanh Xuân Đó Có Một Người Tôi Thương (Single),0.008599331,0.010141977,0.037819482,0.0052793603,0.052059006,-0.03426044,-0.00078909844
Thao Thức Vì Em (Single),0.0016012844,0.0063555976,-0.019174207,-0.0070305676,0.025034228,0.009900944,-0.026392942
Thay Đổi (Single),0.017259125,0.03615838,0.018318791,-0.00813106,0.0018132847,0.014346531,-0.054687493
The Best Of Relaxing Piano No. 2,0.022387018,0.015924096,-0.008752194,0.009871687,0.019325424,0.011119244,-0.033327058
The Best of Như Quỳnh CD1,0.013120718,0.007844556,0.009840419,0.0080636535,0.030047458,0.02971755,0.029857924
The Collection Album,0.0032742668,0.0030125254,-0.017646441,-0.00025586187,-0.030942712,0.014873235,-0.020335946
The No.1 Bolero,-0.011710468,-0.020277452,0.0092203645,-0.00029435902,-0.009979708,0.025569215,-0.033646844
The Sadness Of Winter,-0.024877004,-0.012034678,-0.0047929557,0.0019936601,-0.054974396,0.00096712785,0.009265647
The Wood 1,-0.014753288,-0.032807983,-0.06731954,0.01685696,-0.046967156,0.049077544,-0.088225074
Theo Anh (EDM Version) (Single),0.011216095,-0.013263613,0.0019469929,0.028604988,0.0031338758,0.010620875,0.007410054
Theo Anh (Single),-0.008322229,0.022551205,0.015223607,-0.0027224869,-0.016159523,-0.01192274,0.019851077
Theo Em Góc Biển Chân Trời (Album),-0.023317412,0.0075734956,0.011386338,0.033193473,0.031398926,-0.022982834,0.043238215
They Said (Single),0.00039579495,0.016348979,0.00286275,0.005152989,0.003753303,-0.013573808,0.036469653
This Christmas (Single),-0.0007185958,0.0007714197,-2.7268567e-05,0.017458443,-0.008268727,0.025869932,0.023363667
Thiên Duyên Tiền Định,-0.005156043,-0.0033038054,-0.08201554,-0.0059396042,0.02242972,0.0660005,-0.08015978
Thiên Duyên Tiền Định (Single),0.035037033,-0.013408847,-0.010242252,0.0041091787,-0.043917913,0.027511423,-0.04802896
Thiên Thần Nhỏ Xinh,-0.0041612787,-0.005550319,-0.0035405122,0.0032675504,-0.011183279,0.024808716,0.011098782
Thiêng Liêng Tình Mẹ,0.00484028,0.0054367483,-0.011450863,-0.01393497,0.0080309715,-0.0077901864,-0.030503199
Thiếu Nhi Remix,-0.0062387236,-0.02278376,-0.045348097,-0.021634895,-0.018879514,0.01163646,-0.052506924
Thiếu Niên Ra Giang Hồ OST,0.022111636,0.025653679,-0.05829346,-0.025852824,-0.00020454227,0.035346843,-0.13868003
Thiếu Phụ Trông Chồng (Single),-0.0032803162,0.015080343,0.04290056,0.0012412537,0.01208342,-0.040017188,0.050730385
Thiệp Hồng Báo Tin,0.0014521712,0.00036700442,-0.001365529,-0.0044311425,-0.017369475,0.03708347,-0.016048517
Thu Tình Ca Quyến Rũ (Single),-0.03313327,0.007478205,-0.021213774,0.019776544,-0.044068027,0.042776108,-0.019965643
Thu và Anh (Single),-0.038321294,0.016310278,0.034405936,0.031755976,-0.00031381397,0.018469647,0.050800044
Thuyền Hoa (Remix) (Single),0.014310995,-0.006691493,0.016812,-3.9984287e-05,0.009100617,-0.01929897,0.019085404
Thy,-0.04457763,-0.035477567,-0.02331945,-0.020633537,-0.0757079,0.0114164045,-0.020165771
Thà Ế Đổi Tình Đêm Phê (Single),0.03023613,0.011284692,0.009033249,0.016596919,-0.010096533,-0.0094518345,-0.007519415
Thành Phố Buồn,-0.033488624,-0.023957055,-0.0047070803,0.008114472,-0.02720965,0.011704328,-0.001060922
Thành Phố Cuồng Nhiệt,0.020508152,-0.029478839,-0.0528544,-0.022987029,0.0064833304,0.0011714206,-0.099092424
Thành Phố Không Em (Single),-0.005248559,-0.013859093,-0.009237376,-0.0012482286,0.03634437,-0.004997481,-0.0046260306
Thành Phố Tình Yêu,-0.002307105,-0.010737958,-0.062349714,0.018358357,-0.031192675,0.036877654,-0.09811477
Thái Sơn (Single),0.006712205,-0.0018091102,-0.0117051555,0.0029613762,-0.025089663,0.018563278,-0.032098997
Tháng Năm Bên Nhau (Single),0.018395344,-0.008063919,-0.002592101,-0.026303347,-0.022592876,-0.018124603,-0.04365728
Tháng Năm Rực Rỡ,0.018686488,0.0013089016,-0.06447635,-0.028912723,-0.02429012,-0.013483356,-0.05619843
Tháng Năm Rực Rỡ OST,0.008928819,0.010212218,0.031237226,-0.0014430515,0.014752227,-0.0070307045,0.026044494
Thân Phận Nghèo,-0.03471604,-0.033890225,-0.061530434,-0.002283442,-0.048221353,0.054342162,-0.063061684
Thêm Một Cơ Hội (Single),0.0044351383,-0.010580135,-0.00057918875,-0.017172417,0.007718471,0.030952329,-0.007737316
Thì Thôi (Single),-0.0118081365,-0.020656085,0.020123262,0.02882425,0.021609014,0.020992815,0.054166835
Thì Thầm Mùa Xuân,0.030413732,-0.00043735653,-0.030203652,-0.017761221,0.0042331936,0.030497044,-0.06240931
Thích Nhau Dần Đi (Single),0.004473838,-0.017112931,0.05074079,0.039927024,0.004975644,-0.002369626,0.061377
Thích Rồi Đấy (Single),-0.003000189,0.03508859,0.0023925982,-0.028981114,0.013439271,-0.019646373,0.067622155
Thính Ca (Single),-0.021919802,0.020356517,0.026660427,0.03744655,-0.03313474,-0.0462523,0.07912121
Thính Em Thả Anh Dính Tới Già (Single),-0.028582793,-0.014269744,0.0042299973,0.0074327067,-0.029196572,0.02620567,0.04385146
Thói Quen Của Tình Yêu,0.03383091,0.006520112,-0.03006957,-0.015346175,-0.0036755204,-0.011777187,-0.015832614
Thôi Thì Thôi Thế Thôi (Single),-0.001809407,-0.005027689,-0.0058919466,-0.015769051,-0.027103132,-0.014932108,-0.020974707
Thôi Đành Như Thế (Single),0.003890702,0.01789808,0.023967732,-0.035855792,-0.0060547306,-0.0018205267,0.017038485
Thông Khúc (Cranes In The Pine Forest) (Single),0.013711227,0.022782605,-0.036097728,0.003336843,-0.017712798,-0.008755574,-0.015249418
Thư Gửi Mẹ (Single),0.027258689,-0.011337495,0.021545136,0.0048752604,0.014444182,-0.010362024,0.023510393
Thư Đêm (Single),-0.0061376467,0.0057254555,0.02464467,0.027332583,0.03432212,-0.015719296,0.018639138
Thương (Single),0.0054852404,0.037425995,0.009237479,0.012219232,0.0033713412,0.017635018,0.017369691
Thương Anh (Single),-0.03619497,-0.020251617,-0.032163866,0.04195375,-0.012132237,0.020297855,0.015938038
Thương Ca Việt Nam,-0.015888372,-0.042755097,-0.0151089635,-0.028328937,0.03104896,-0.0055009685,0.02251317
Thương Em (Single),-0.027617058,-0.025437534,-0.003946564,0.0072032483,-0.011244824,0.014915655,0.011730863
Thương Em Hơn Chính Anh (Single),-0.014624348,-0.018671911,0.0263284,-0.010094469,-0.010947496,0.0092418445,-0.009583212
Thương Em Thương Lắm (Single),0.018344512,-0.003912954,-0.008108754,0.032830887,-0.013233972,-0.00027780683,-0.051547516
Thương Khúc Bolero (Single),0.015558196,0.0009636447,0.060102087,-0.0043633743,0.036950357,-0.023285646,0.049172394
Thương Lắm Mình Ơi,-0.030971592,0.003953645,-0.053285994,0.025992855,-0.015822016,0.0451563,-0.014530823
Thương Nhau Ngày Mưa,0.0070027024,-0.03173792,-0.020429404,-0.011818478,-0.023086077,0.045306917,-0.007957829
Thương Nhiều Hơn Nói (Cover) (Single),0.005378788,0.0058350377,0.0082640415,0.023077348,0.02345581,-0.07293503,0.020337705
Thương Nhiều Hơn Nói (Single),-0.029437268,-0.0036699555,0.0005520545,0.04435337,-0.034445174,0.032554097,0.0039998223
Thương Tôi,-0.02701206,0.023487318,0.0057635237,0.002838309,-0.029392144,0.0047962517,0.0588274
Thương Đến Lạ (Single),-0.0054113166,-0.005499163,0.01758056,0.0017304812,0.0171354,-0.0033673793,0.027070886
Thương Ơi Lòng Mẹ (Single),0.046134703,-0.002427288,-0.015477337,-0.01873387,0.021293893,-0.0015486449,-0.014836488
Thấy Là Yêu Thương (Single),-0.027720418,-0.0038297102,0.005957869,0.016128333,-0.028355693,0.02831997,0.0035286502
Thầy Và Những Người Bạn,0.03700754,0.02075927,0.019011144,-0.01489372,0.02684317,-0.010453921,0.024891028
Thắng Nghiêm Ta Trở Về (Single),0.018358637,-0.0059930286,-0.03403111,-0.014120409,-0.057694472,0.03234955,-0.05525427
Thằng Anh Em (798 Mười OST),-0.02093278,-0.0125276325,0.034816768,0.03584523,-0.028456008,-0.003857239,0.031749647
Thằng Út (Single),0.0025699749,0.0027887956,0.028588885,-0.013381246,0.0083195055,-0.015831836,0.015027759
Thằng Điên (Cover) (Single),-0.009645611,-0.0024071492,0.015580498,-0.013088277,-0.0013404457,0.01119762,0.0059352065
Thằng Điên (Single),0.014896685,-0.011688262,-0.034984823,-0.014154071,-0.019603381,0.011950969,-0.014223638
Thế Giới Anh Cần Có Em (Single),-0.01730069,-0.03142107,0.007706235,-0.0015698553,0.010650836,0.029405233,0.0003503494
Thế Giới Của Anh (Single),0.011147712,0.02615803,0.029196247,0.020791292,0.0038244352,-0.0082590105,-0.014816688
Thế Giới Thứ Tư (Tự Yêu Chính Mình) (Cover) (Single),-0.0019417048,0.029457342,0.013562299,-0.005889148,-0.0047500776,0.013975531,-0.0007693589
Thế Giới Tuyệt Vời (Single),0.014539453,-0.042362716,-0.012110969,-0.0012402164,0.011549396,0.027486429,0.0021564763
Thế Kỷ 21 Buồn (Single),-0.017191343,0.028581262,-0.051105857,-0.04150398,-0.008846249,-0.01786286,-0.031844933
Thế Thôi (Single),0.010655566,0.0004964903,0.0020995573,-0.017957618,0.04077493,0.0012226754,0.05682678
Thổn Thức (Single),0.002225769,0.0010965758,-0.006136854,-0.0061516743,0.0073575987,-0.026494432,0.01879985
Thời Gian (Single),-0.012536803,-0.0095494315,-0.01693493,-0.03887119,0.044065975,-0.022580057,0.008479092
Thời Gian Đã Qua (Single),-0.006068864,0.0155758355,0.016863978,0.029395437,-0.0037694543,0.0032755262,0.027255455
Thời Học Sinh (Single),0.00051161053,-0.032808244,-0.041485045,0.0032353774,0.019634355,0.027518118,-0.07882263
Thử Thách,-0.011515965,0.03154317,-0.017025951,0.0025843377,-0.012809184,-0.032277238,0.0019907919
Thử Yêu Rồi Biết (Thử Yêu Rồi Biết OST) (Single),-0.003225793,0.020136347,0.014576638,0.009314482,0.010246979,-0.029604714,0.021917786
Tim Anh Vỡ Tan,0.0029006898,0.013298291,0.005602361,0.026369344,0.01799927,-0.0020846738,0.009594711
Tim Em Xa Lắm (Single),0.03904038,0.008992604,-0.011282464,-0.021133576,-0.025444616,-0.009010301,0.020455452
Tim Vỡ (Single),-0.0069343806,0.0014642254,-0.029215867,0.012483688,-0.021463364,0.015152824,-0.00093599164
Tin Người Không Đáng Tin (Single),0.009638645,0.0013820067,-0.025424372,-0.022357583,-0.007635952,-0.00034157746,-0.02415092
Tiếng Chuông Ngân,0.008357117,-0.011927115,0.001835372,0.0012845974,-0.022432208,-0.0005640641,-0.017667955
Tiếng Chuông Ngân (Jingle Bells) (Single),0.026042173,-0.014982104,0.018983847,0.0020256047,0.030380273,0.009738533,-0.017243288
Tiếng Chuông Đêm Giáng Sinh (Single),0.008027472,-0.018149365,-0.027227828,-0.019714812,0.031263974,0.027677799,-0.037425745
Tiếng Gọi Tình Yêu Giữa Lòng Thế Giới (Remix),-0.023292132,-0.029188827,0.0013037502,0.025657866,-0.04628523,0.0129701225,0.013070273
Tiếng Hát Quê Hương,-0.007323426,-0.022486033,-0.047821015,-0.007941838,-0.00982438,0.036689885,-0.039290983
Tiếng Hát Từ Nhịp Tim (Top Hits 19),-0.0065486953,-0.023658093,-0.04780425,0.029316623,0.009661903,-0.010646227,-0.01126792
"Tiếng Hát Yên Nhiên, Vol.3: Những Tuyệt Phẩm Của Nhạc Sĩ Trúc Phương",-0.04477192,-0.021227017,-0.04792109,-0.014560213,-0.0030408232,0.016067285,0.0042184824
Tiếng Mưa Buồn,0.048009343,-0.026778538,0.008514107,-0.050056826,0.014017671,0.021168485,-0.082053155
Tiếng Võng Mẹ Đưa (Single),-0.0152166905,0.011863039,-0.013919887,-0.008455465,0.016704753,0.019318068,0.008494273
Tiền Hết Tình Tan (Single),0.00535255,-0.013149016,0.025917139,0.017394055,0.026780847,-0.0014106985,0.018522788
Tiền Là Cát Bụi,0.025483772,0.004579611,0.08780221,-0.036235027,0.06648575,-0.06294413,0.06041924
Tiền Đâu Mua Được (Single),0.015055241,-0.006815368,0.020793106,-0.019722372,-0.016925722,0.00306082,0.0069600632
Top Hits 54,-0.014564449,-0.03409697,-0.008586809,-0.00858363,-0.010349868,-0.0012917783,-0.047048286
Trang Nhật Ký,0.0039311973,0.005385925,-0.009563836,-0.010042797,-0.020571638,0.0058089024,0.028105864
Treasure (Single),-0.011298156,0.0057657226,0.007524443,0.029889101,-0.013528975,0.0013874031,0.036759354
Tri Ân Người Khai Sáng,-0.0040245666,-0.046827916,-0.095546745,0.040275514,-0.047119852,0.034139894,-0.037190072
Triệu Đóa Hoa Hồng,-0.0014177964,0.0136746485,0.037637223,0.013275248,0.041036755,-0.014174491,0.059310973
Trong Mưa Vô Thường,-0.00171808,0.016738065,-0.068231195,0.0011686593,-0.036513835,0.03723508,-0.08902691
Trong Trí Nhớ Của Anh (Single),-0.01040306,-0.012513605,-0.04840811,0.014182302,-0.02365182,0.019068431,-0.017419454
Trong Trí Nhớ Của Em (Cover) (Single),-0.023473363,0.0050009587,-0.016604602,-0.023099672,0.032922838,0.00417178,-0.0074119186
Truyền Thuyết Tuyết Trắng (Single),0.004784927,0.011546965,-0.036897592,0.0097129345,0.015075987,0.009806662,-0.053061653
Trách Nhầm Duyên Phận (Single),-0.016208284,-0.010012424,0.032674372,-0.009783845,0.004288902,-0.004021275,-0.000644812
Trái Tim Mẹ (Single),-0.0032732175,0.0012990102,-0.029425215,0.013224704,0.0047698137,-0.010239496,0.005268561
Trái Tim Thể Thao,0.019303473,0.005492173,-0.0073313443,-0.027495984,0.0007100195,0.008170885,-0.05080519
Trái Tim Vàng Son,-0.0063420595,0.0013115436,0.014241025,0.043997336,-0.008639593,0.026922917,0.042445995
Tránh Ra Cho Bố Đi (Single),0.014276177,-0.028212631,0.023397002,-0.012755198,-0.01773085,-0.026018959,0.0010683115
